"","x"
"8475","PBIOA018_HEPG2_24H:C19"
"8476","PBIOA018_HEPG2_24H:C20"
"8477","PBIOA018_HEPG2_24H:C22"
"8478","PBIOA018_HEPG2_24H:C23"
"8479","PBIOA018_HEPG2_24H:C24"
"8480","PBIOA018_HEPG2_24H:F19"
"8481","PBIOA018_HEPG2_24H:G01"
"8482","PBIOA018_HEPG2_24H:G13"
"8483","PBIOA018_HEPG2_24H:G14"
"8484","PBIOA018_HEPG2_24H:G16"
"8485","PBIOA018_HEPG2_24H:G17"
"8486","PBIOA018_HEPG2_24H:G18"
"8487","PBIOA018_HEPG2_24H:H01"
"8488","PBIOA018_HEPG2_24H:H07"
"8489","PBIOA018_HEPG2_24H:H13"
"8490","PBIOA018_HEPG2_24H:H19"
"8491","PBIOA018_HEPG2_24H:I01"
"8492","PBIOA018_HEPG2_24H:I07"
"8493","PBIOA018_HEPG2_24H:J01"
"8494","PBIOA018_HEPG2_24H:J07"
"8495","PBIOA018_HEPG2_24H:J19"
"8496","PBIOA018_HEPG2_24H:K07"
"8497","PBIOA018_HEPG2_24H:K08"
"8498","PBIOA018_HEPG2_24H:K09"
"8499","PBIOA018_HEPG2_24H:K11"
"8500","PBIOA018_HEPG2_24H:K12"
"8501","PBIOA018_HEPG2_24H:L01"
"8502","PBIOA018_HEPG2_24H:L19"
"8503","PBIOA018_HEPG2_24H:M01"
"8504","PBIOA018_HEPG2_24H:N01"
"8505","PBIOA018_HEPG2_24H:O01"
"8506","PBIOA018_HEPG2_24H:O02"
"8507","PBIOA018_HEPG2_24H:O03"
"8508","PBIOA018_HEPG2_24H:O04"
"8509","PBIOA018_HEPG2_24H:O05"
"8510","PBIOA018_HEPG2_24H:O07"
"8511","PBIOA018_HT29_24H:A13"
"8512","PBIOA018_HT29_24H:B07"
"8513","PBIOA018_HT29_24H:C01"
"8514","PBIOA018_HT29_24H:E19"
"8515","PBIOA018_HT29_24H:G01"
"8516","PBIOA018_HT29_24H:G13"
"8517","PBIOA018_HT29_24H:H01"
"8518","PBIOA018_HT29_24H:H07"
"8519","PBIOA018_HT29_24H:H13"
"8520","PBIOA018_HT29_24H:H19"
"8521","PBIOA018_HT29_24H:I19"
"8522","PBIOA018_HT29_24H:J01"
"8523","PBIOA018_HT29_24H:J07"
"8524","PBIOA018_HT29_24H:J19"
"8525","PBIOA018_HT29_24H:K10"
"8526","PBIOA018_HT29_24H:K12"
"8527","PBIOA018_HT29_24H:M01"
"8528","PBIOA018_HT29_24H:M19"
"8529","PBIOA018_HT29_24H:N01"
"8530","PBIOA018_HT29_24H:O04"
"8531","PBIOA019_A375_24H:C19"
"8532","PBIOA019_A375_24H:C22"
"8533","PBIOA019_A375_24H:D07"
"8534","PBIOA019_A375_24H:E07"
"8535","PBIOA019_A375_24H:E19"
"8536","PBIOA019_A375_24H:F19"
"8537","PBIOA019_A375_24H:G13"
"8538","PBIOA019_A375_24H:I07"
"8539","PBIOA019_A375_24H:I19"
"8540","PBIOA019_A375_24H:K07"
"8541","PBIOA019_A375_24H:K10"
"8542","PBIOA019_A375_24H:K19"
"8543","PBIOA019_A375_24H:L01"
"8544","PBIOA019_A375_24H:L07"
"8545","PBIOA019_A375_24H:M01"
"8546","PBIOA019_A375_24H:M19"
"8547","PBIOA019_A375_24H:N07"
"8548","PBIOA019_A375_24H:O01"
"8549","PBIOA019_A375_24H:O04"
"8550","PBIOA019_A375_24H:P01"
"8551","PBIOA019_A375_24H:P07"
"8552","PBIOA019_HA1E_24H:C19"
"8553","PBIOA019_HA1E_24H:D07"
"8554","PBIOA019_HA1E_24H:E19"
"8555","PBIOA019_HA1E_24H:F01"
"8556","PBIOA019_HA1E_24H:G13"
"8557","PBIOA019_HA1E_24H:K07"
"8558","PBIOA019_HA1E_24H:K10"
"8559","PBIOA019_HA1E_24H:K19"
"8560","PBIOA019_HA1E_24H:L01"
"8561","PBIOA019_HA1E_24H:L07"
"8562","PBIOA019_HA1E_24H:M01"
"8563","PBIOA019_HA1E_24H:M19"
"8564","PBIOA019_HA1E_24H:N07"
"8565","PBIOA019_HA1E_24H:O01"
"8566","PBIOA019_HA1E_24H:O04"
"8567","PBIOA019_HA1E_24H:P01"
"8568","PBIOA019_HA1E_24H:P07"
"8569","PBIOA019_HA1E_24H:P13"
"8570","PBIOA019_HCC515_24H:C19"
"8571","PBIOA019_HCC515_24H:C20"
"8572","PBIOA019_HCC515_24H:C21"
"8573","PBIOA019_HCC515_24H:C23"
"8574","PBIOA019_HCC515_24H:C24"
"8575","PBIOA019_HCC515_24H:D07"
"8576","PBIOA019_HCC515_24H:G13"
"8577","PBIOA019_HCC515_24H:G14"
"8578","PBIOA019_HCC515_24H:G15"
"8579","PBIOA019_HCC515_24H:G17"
"8580","PBIOA019_HCC515_24H:G18"
"8581","PBIOA019_HCC515_24H:I07"
"8582","PBIOA019_HCC515_24H:I19"
"8583","PBIOA019_HCC515_24H:K07"
"8584","PBIOA019_HCC515_24H:K08"
"8585","PBIOA019_HCC515_24H:K09"
"8586","PBIOA019_HCC515_24H:K11"
"8587","PBIOA019_HCC515_24H:K12"
"8588","PBIOA019_HCC515_24H:K19"
"8589","PBIOA019_HCC515_24H:L01"
"8590","PBIOA019_HCC515_24H:L07"
"8591","PBIOA019_HCC515_24H:M01"
"8592","PBIOA019_HCC515_24H:M19"
"8593","PBIOA019_HCC515_24H:N07"
"8594","PBIOA019_HCC515_24H:O01"
"8595","PBIOA019_HCC515_24H:O02"
"8596","PBIOA019_HCC515_24H:O03"
"8597","PBIOA019_HCC515_24H:O04"
"8598","PBIOA019_HCC515_24H:O05"
"8599","PBIOA019_HCC515_24H:O06"
"8600","PBIOA019_HCC515_24H:O07"
"8601","PBIOA019_HCC515_24H:P01"
"8602","PBIOA019_HCC515_24H:P07"
"8603","PBIOA019_HCC515_24H:P13"
"8604","PBIOA019_HEPG2_24H:C19"
"8605","PBIOA019_HEPG2_24H:C20"
"8606","PBIOA019_HEPG2_24H:C21"
"8607","PBIOA019_HEPG2_24H:C22"
"8608","PBIOA019_HEPG2_24H:D07"
"8609","PBIOA019_HEPG2_24H:D19"
"8610","PBIOA019_HEPG2_24H:E19"
"8611","PBIOA019_HEPG2_24H:G13"
"8612","PBIOA019_HEPG2_24H:G14"
"8613","PBIOA019_HEPG2_24H:G16"
"8614","PBIOA019_HEPG2_24H:G17"
"8615","PBIOA019_HEPG2_24H:G18"
"8616","PBIOA019_HEPG2_24H:K07"
"8617","PBIOA019_HEPG2_24H:K12"
"8618","PBIOA019_HEPG2_24H:K13"
"8619","PBIOA019_HEPG2_24H:K19"
"8620","PBIOA019_HEPG2_24H:L01"
"8621","PBIOA019_HEPG2_24H:L07"
"8622","PBIOA019_HEPG2_24H:L13"
"8623","PBIOA019_HEPG2_24H:M01"
"8624","PBIOA019_HEPG2_24H:M19"
"8625","PBIOA019_HEPG2_24H:O01"
"8626","PBIOA019_HEPG2_24H:O02"
"8627","PBIOA019_HEPG2_24H:O03"
"8628","PBIOA019_HEPG2_24H:O04"
"8629","PBIOA019_HEPG2_24H:O05"
"8630","PBIOA019_HEPG2_24H:O13"
"8631","PBIOA019_HEPG2_24H:P01"
"8632","PBIOA019_HEPG2_24H:P07"
"8633","PBIOA019_HEPG2_24H:P13"
"8634","PBIOA019_HT29_24H:C19"
"8635","PBIOA019_HT29_24H:C22"
"8636","PBIOA019_HT29_24H:D07"
"8637","PBIOA019_HT29_24H:E07"
"8638","PBIOA019_HT29_24H:F01"
"8639","PBIOA019_HT29_24H:F19"
"8640","PBIOA019_HT29_24H:G13"
"8641","PBIOA019_HT29_24H:G15"
"8642","PBIOA019_HT29_24H:G16"
"8643","PBIOA019_HT29_24H:G17"
"8644","PBIOA019_HT29_24H:K07"
"8645","PBIOA019_HT29_24H:K10"
"8646","PBIOA019_HT29_24H:K19"
"8647","PBIOA019_HT29_24H:L01"
"8648","PBIOA019_HT29_24H:L07"
"8649","PBIOA019_HT29_24H:M01"
"8650","PBIOA019_HT29_24H:M19"
"8651","PBIOA019_HT29_24H:N01"
"8652","PBIOA019_HT29_24H:O01"
"8653","PBIOA019_HT29_24H:O04"
"8654","PBIOA019_HT29_24H:P01"
"8655","PBIOA019_HT29_24H:P07"
"8656","PBIOA019_HT29_24H:P13"
"8657","PBIOA020_A375_24H:A07"
"8658","PBIOA020_A375_24H:B07"
"8659","PBIOA020_A375_24H:C01"
"8660","PBIOA020_A375_24H:C07"
"8661","PBIOA020_A375_24H:C22"
"8662","PBIOA020_A375_24H:E01"
"8663","PBIOA020_A375_24H:E19"
"8664","PBIOA020_A375_24H:F01"
"8665","PBIOA020_A375_24H:F13"
"8666","PBIOA020_A375_24H:G13"
"8667","PBIOA020_A375_24H:G16"
"8668","PBIOA020_A375_24H:H01"
"8669","PBIOA020_A375_24H:K07"
"8670","PBIOA020_A375_24H:K10"
"8671","PBIOA020_A375_24H:N13"
"8672","PBIOA020_A375_24H:O01"
"8673","PBIOA020_A375_24H:O04"
"8674","PBIOA020_A375_24H:O07"
"8675","PBIOA020_A375_24H:O19"
"8676","PBIOA020_A375_24H:P01"
"8677","PBIOA020_HA1E_24H:A07"
"8678","PBIOA020_HA1E_24H:B07"
"8679","PBIOA020_HA1E_24H:B13"
"8680","PBIOA020_HA1E_24H:C01"
"8681","PBIOA020_HA1E_24H:C19"
"8682","PBIOA020_HA1E_24H:E01"
"8683","PBIOA020_HA1E_24H:E19"
"8684","PBIOA020_HA1E_24H:F13"
"8685","PBIOA020_HA1E_24H:G13"
"8686","PBIOA020_HA1E_24H:G16"
"8687","PBIOA020_HA1E_24H:H01"
"8688","PBIOA020_HA1E_24H:K01"
"8689","PBIOA020_HA1E_24H:K07"
"8690","PBIOA020_HA1E_24H:K10"
"8691","PBIOA020_HA1E_24H:O01"
"8692","PBIOA020_HA1E_24H:O04"
"8693","PBIOA020_HA1E_24H:O19"
"8694","PBIOA020_HCC515_24H:A07"
"8695","PBIOA020_HCC515_24H:B07"
"8696","PBIOA020_HCC515_24H:B13"
"8697","PBIOA020_HCC515_24H:C07"
"8698","PBIOA020_HCC515_24H:C19"
"8699","PBIOA020_HCC515_24H:C20"
"8700","PBIOA020_HCC515_24H:C21"
"8701","PBIOA020_HCC515_24H:C22"
"8702","PBIOA020_HCC515_24H:C23"
"8703","PBIOA020_HCC515_24H:E01"
"8704","PBIOA020_HCC515_24H:E19"
"8705","PBIOA020_HCC515_24H:F13"
"8706","PBIOA020_HCC515_24H:G13"
"8707","PBIOA020_HCC515_24H:G14"
"8708","PBIOA020_HCC515_24H:G17"
"8709","PBIOA020_HCC515_24H:H01"
"8710","PBIOA020_HCC515_24H:K07"
"8711","PBIOA020_HCC515_24H:K08"
"8712","PBIOA020_HCC515_24H:K09"
"8713","PBIOA020_HCC515_24H:K11"
"8714","PBIOA020_HCC515_24H:K12"
"8715","PBIOA020_HCC515_24H:N13"
"8716","PBIOA020_HCC515_24H:O01"
"8717","PBIOA020_HCC515_24H:O02"
"8718","PBIOA020_HCC515_24H:O03"
"8719","PBIOA020_HCC515_24H:O04"
"8720","PBIOA020_HCC515_24H:O05"
"8721","PBIOA020_HCC515_24H:O06"
"8722","PBIOA020_HCC515_24H:O07"
"8723","PBIOA020_HCC515_24H:O19"
"8724","PBIOA020_HCC515_24H:P01"
"8725","PBIOA020_HCC515_24H:P13"
"8726","PBIOA020_HEPG2_24H:A07"
"8727","PBIOA020_HEPG2_24H:B07"
"8728","PBIOA020_HEPG2_24H:B13"
"8729","PBIOA020_HEPG2_24H:C01"
"8730","PBIOA020_HEPG2_24H:C07"
"8731","PBIOA020_HEPG2_24H:C19"
"8732","PBIOA020_HEPG2_24H:C22"
"8733","PBIOA020_HEPG2_24H:C23"
"8734","PBIOA020_HEPG2_24H:D13"
"8735","PBIOA020_HEPG2_24H:E01"
"8736","PBIOA020_HEPG2_24H:E19"
"8737","PBIOA020_HEPG2_24H:F01"
"8738","PBIOA020_HEPG2_24H:G13"
"8739","PBIOA020_HEPG2_24H:G16"
"8740","PBIOA020_HEPG2_24H:H01"
"8741","PBIOA020_HEPG2_24H:K07"
"8742","PBIOA020_HEPG2_24H:K08"
"8743","PBIOA020_HEPG2_24H:K10"
"8744","PBIOA020_HEPG2_24H:K11"
"8745","PBIOA020_HEPG2_24H:N13"
"8746","PBIOA020_HEPG2_24H:O01"
"8747","PBIOA020_HEPG2_24H:O02"
"8748","PBIOA020_HEPG2_24H:O03"
"8749","PBIOA020_HEPG2_24H:O04"
"8750","PBIOA020_HEPG2_24H:O07"
"8751","PBIOA020_HEPG2_24H:O19"
"8752","PBIOA020_HT29_24H:A07"
"8753","PBIOA020_HT29_24H:B07"
"8754","PBIOA020_HT29_24H:C01"
"8755","PBIOA020_HT29_24H:C07"
"8756","PBIOA020_HT29_24H:C19"
"8757","PBIOA020_HT29_24H:C22"
"8758","PBIOA020_HT29_24H:C24"
"8759","PBIOA020_HT29_24H:E01"
"8760","PBIOA020_HT29_24H:E19"
"8761","PBIOA020_HT29_24H:G13"
"8762","PBIOA020_HT29_24H:G14"
"8763","PBIOA020_HT29_24H:G16"
"8764","PBIOA020_HT29_24H:G17"
"8765","PBIOA020_HT29_24H:G18"
"8766","PBIOA020_HT29_24H:H01"
"8767","PBIOA020_HT29_24H:K07"
"8768","PBIOA020_HT29_24H:K08"
"8769","PBIOA020_HT29_24H:K10"
"8770","PBIOA020_HT29_24H:K11"
"8771","PBIOA020_HT29_24H:N13"
"8772","PBIOA020_HT29_24H:O01"
"8773","PBIOA020_HT29_24H:O02"
"8774","PBIOA020_HT29_24H:O03"
"8775","PBIOA020_HT29_24H:O04"
"8776","PBIOA020_HT29_24H:O07"
"8777","PBIOA020_HT29_24H:O19"
"8778","PBIOA020_HT29_24H:P01"
"8779","PBIOA021_A375_24H:B07"
"8780","PBIOA021_A375_24H:B19"
"8781","PBIOA021_A375_24H:C07"
"8782","PBIOA021_A375_24H:C22"
"8783","PBIOA021_A375_24H:F19"
"8784","PBIOA021_A375_24H:G13"
"8785","PBIOA021_A375_24H:I07"
"8786","PBIOA021_A375_24H:K07"
"8787","PBIOA021_A375_24H:K10"
"8788","PBIOA021_A375_24H:K19"
"8789","PBIOA021_A375_24H:O01"
"8790","PBIOA021_A375_24H:O04"
"8791","PBIOA021_A375_24H:P01"
"8792","PBIOA021_A375_24H:P13"
"8793","PBIOA021_A375_24H:P19"
"8794","PBIOA021_HA1E_24H:B07"
"8795","PBIOA021_HA1E_24H:B19"
"8796","PBIOA021_HA1E_24H:C07"
"8797","PBIOA021_HA1E_24H:C19"
"8798","PBIOA021_HA1E_24H:G01"
"8799","PBIOA021_HA1E_24H:G13"
"8800","PBIOA021_HA1E_24H:G16"
"8801","PBIOA021_HA1E_24H:G17"
"8802","PBIOA021_HA1E_24H:I07"
"8803","PBIOA021_HA1E_24H:K07"
"8804","PBIOA021_HA1E_24H:K10"
"8805","PBIOA021_HA1E_24H:K19"
"8806","PBIOA021_HA1E_24H:O01"
"8807","PBIOA021_HA1E_24H:O04"
"8808","PBIOA021_HA1E_24H:P01"
"8809","PBIOA021_HCC515_24H:B07"
"8810","PBIOA021_HCC515_24H:B19"
"8811","PBIOA021_HCC515_24H:C07"
"8812","PBIOA021_HCC515_24H:C19"
"8813","PBIOA021_HCC515_24H:C20"
"8814","PBIOA021_HCC515_24H:C21"
"8815","PBIOA021_HCC515_24H:C23"
"8816","PBIOA021_HCC515_24H:C24"
"8817","PBIOA021_HCC515_24H:F19"
"8818","PBIOA021_HCC515_24H:G13"
"8819","PBIOA021_HCC515_24H:G14"
"8820","PBIOA021_HCC515_24H:G15"
"8821","PBIOA021_HCC515_24H:G16"
"8822","PBIOA021_HCC515_24H:G17"
"8823","PBIOA021_HCC515_24H:I07"
"8824","PBIOA021_HCC515_24H:K08"
"8825","PBIOA021_HCC515_24H:K09"
"8826","PBIOA021_HCC515_24H:K11"
"8827","PBIOA021_HCC515_24H:K12"
"8828","PBIOA021_HCC515_24H:K19"
"8829","PBIOA021_HCC515_24H:O01"
"8830","PBIOA021_HCC515_24H:O02"
"8831","PBIOA021_HCC515_24H:O03"
"8832","PBIOA021_HCC515_24H:O04"
"8833","PBIOA021_HCC515_24H:O05"
"8834","PBIOA021_HCC515_24H:O06"
"8835","PBIOA021_HCC515_24H:P01"
"8836","PBIOA021_HEPG2_24H:B07"
"8837","PBIOA021_HEPG2_24H:B19"
"8838","PBIOA021_HEPG2_24H:C07"
"8839","PBIOA021_HEPG2_24H:C19"
"8840","PBIOA021_HEPG2_24H:C20"
"8841","PBIOA021_HEPG2_24H:C21"
"8842","PBIOA021_HEPG2_24H:C22"
"8843","PBIOA021_HEPG2_24H:F19"
"8844","PBIOA021_HEPG2_24H:G13"
"8845","PBIOA021_HEPG2_24H:G14"
"8846","PBIOA021_HEPG2_24H:G16"
"8847","PBIOA021_HEPG2_24H:G17"
"8848","PBIOA021_HEPG2_24H:G18"
"8849","PBIOA021_HEPG2_24H:H01"
"8850","PBIOA021_HEPG2_24H:I07"
"8851","PBIOA021_HEPG2_24H:K07"
"8852","PBIOA021_HEPG2_24H:K09"
"8853","PBIOA021_HEPG2_24H:K19"
"8854","PBIOA021_HEPG2_24H:O01"
"8855","PBIOA021_HEPG2_24H:O02"
"8856","PBIOA021_HEPG2_24H:O04"
"8857","PBIOA021_HEPG2_24H:O19"
"8858","PBIOA021_HEPG2_24H:P01"
"8859","PBIOA021_HT29_24H:B07"
"8860","PBIOA021_HT29_24H:C07"
"8861","PBIOA021_HT29_24H:C19"
"8862","PBIOA021_HT29_24H:C20"
"8863","PBIOA021_HT29_24H:C21"
"8864","PBIOA021_HT29_24H:C22"
"8865","PBIOA021_HT29_24H:C24"
"8866","PBIOA021_HT29_24H:F19"
"8867","PBIOA021_HT29_24H:G13"
"8868","PBIOA021_HT29_24H:G14"
"8869","PBIOA021_HT29_24H:G16"
"8870","PBIOA021_HT29_24H:G18"
"8871","PBIOA021_HT29_24H:H01"
"8872","PBIOA021_HT29_24H:I07"
"8873","PBIOA021_HT29_24H:K08"
"8874","PBIOA021_HT29_24H:K09"
"8875","PBIOA021_HT29_24H:K10"
"8876","PBIOA021_HT29_24H:K11"
"8877","PBIOA021_HT29_24H:K12"
"8878","PBIOA021_HT29_24H:K19"
"8879","PBIOA021_HT29_24H:M13"
"8880","PBIOA021_HT29_24H:O01"
"8881","PBIOA021_HT29_24H:O02"
"8882","PBIOA021_HT29_24H:O03"
"8883","PBIOA021_HT29_24H:O04"
"8884","PBIOA021_HT29_24H:O05"
"8885","PBIOA021_HT29_24H:P01"
"8886","PBIOA022_A375_24H:A07"
"8887","PBIOA022_A375_24H:A13"
"8888","PBIOA022_A375_24H:B07"
"8889","PBIOA022_A375_24H:C13"
"8890","PBIOA022_A375_24H:C22"
"8891","PBIOA022_A375_24H:D07"
"8892","PBIOA022_A375_24H:D13"
"8893","PBIOA022_A375_24H:D19"
"8894","PBIOA022_A375_24H:E07"
"8895","PBIOA022_A375_24H:E13"
"8896","PBIOA022_A375_24H:E19"
"8897","PBIOA022_A375_24H:F01"
"8898","PBIOA022_A375_24H:F13"
"8899","PBIOA022_A375_24H:F19"
"8900","PBIOA022_A375_24H:G01"
"8901","PBIOA022_A375_24H:G07"
"8902","PBIOA022_A375_24H:G13"
"8903","PBIOA022_A375_24H:H13"
"8904","PBIOA022_A375_24H:K07"
"8905","PBIOA022_A375_24H:K10"
"8906","PBIOA022_A375_24H:K19"
"8907","PBIOA022_A375_24H:L13"
"8908","PBIOA022_A375_24H:M01"
"8909","PBIOA022_A375_24H:M07"
"8910","PBIOA022_A375_24H:M13"
"8911","PBIOA022_A375_24H:N07"
"8912","PBIOA022_A375_24H:O01"
"8913","PBIOA022_A375_24H:O04"
"8914","PBIOA022_A375_24H:O07"
"8915","PBIOA022_A375_24H:P19"
"8916","PBIOA022_HA1E_24H:A07"
"8917","PBIOA022_HA1E_24H:B07"
"8918","PBIOA022_HA1E_24H:C19"
"8919","PBIOA022_HA1E_24H:D07"
"8920","PBIOA022_HA1E_24H:D13"
"8921","PBIOA022_HA1E_24H:D19"
"8922","PBIOA022_HA1E_24H:E13"
"8923","PBIOA022_HA1E_24H:E19"
"8924","PBIOA022_HA1E_24H:F01"
"8925","PBIOA022_HA1E_24H:F19"
"8926","PBIOA022_HA1E_24H:G01"
"8927","PBIOA022_HA1E_24H:G07"
"8928","PBIOA022_HA1E_24H:G13"
"8929","PBIOA022_HA1E_24H:H13"
"8930","PBIOA022_HA1E_24H:K07"
"8931","PBIOA022_HA1E_24H:K19"
"8932","PBIOA022_HA1E_24H:L13"
"8933","PBIOA022_HA1E_24H:L19"
"8934","PBIOA022_HA1E_24H:M07"
"8935","PBIOA022_HA1E_24H:M13"
"8936","PBIOA022_HA1E_24H:N07"
"8937","PBIOA022_HA1E_24H:O01"
"8938","PBIOA022_HA1E_24H:O04"
"8939","PBIOA022_HA1E_24H:O07"
"8940","PBIOA022_HA1E_24H:P07"
"8941","PBIOA022_HA1E_24H:P19"
"8942","PBIOA022_HCC515_24H:A07"
"8943","PBIOA022_HCC515_24H:A13"
"8944","PBIOA022_HCC515_24H:B07"
"8945","PBIOA022_HCC515_24H:C13"
"8946","PBIOA022_HCC515_24H:C19"
"8947","PBIOA022_HCC515_24H:C20"
"8948","PBIOA022_HCC515_24H:C21"
"8949","PBIOA022_HCC515_24H:C22"
"8950","PBIOA022_HCC515_24H:C23"
"8951","PBIOA022_HCC515_24H:C24"
"8952","PBIOA022_HCC515_24H:D01"
"8953","PBIOA022_HCC515_24H:D07"
"8954","PBIOA022_HCC515_24H:D13"
"8955","PBIOA022_HCC515_24H:D19"
"8956","PBIOA022_HCC515_24H:E07"
"8957","PBIOA022_HCC515_24H:E13"
"8958","PBIOA022_HCC515_24H:E19"
"8959","PBIOA022_HCC515_24H:F01"
"8960","PBIOA022_HCC515_24H:F13"
"8961","PBIOA022_HCC515_24H:F19"
"8962","PBIOA022_HCC515_24H:G01"
"8963","PBIOA022_HCC515_24H:G07"
"8964","PBIOA022_HCC515_24H:G13"
"8965","PBIOA022_HCC515_24H:G14"
"8966","PBIOA022_HCC515_24H:G15"
"8967","PBIOA022_HCC515_24H:G17"
"8968","PBIOA022_HCC515_24H:G18"
"8969","PBIOA022_HCC515_24H:H13"
"8970","PBIOA022_HCC515_24H:I07"
"8971","PBIOA022_HCC515_24H:K07"
"8972","PBIOA022_HCC515_24H:K08"
"8973","PBIOA022_HCC515_24H:K09"
"8974","PBIOA022_HCC515_24H:K11"
"8975","PBIOA022_HCC515_24H:K12"
"8976","PBIOA022_HCC515_24H:K19"
"8977","PBIOA022_HCC515_24H:L13"
"8978","PBIOA022_HCC515_24H:L19"
"8979","PBIOA022_HCC515_24H:M07"
"8980","PBIOA022_HCC515_24H:M13"
"8981","PBIOA022_HCC515_24H:N07"
"8982","PBIOA022_HCC515_24H:N13"
"8983","PBIOA022_HCC515_24H:O01"
"8984","PBIOA022_HCC515_24H:O02"
"8985","PBIOA022_HCC515_24H:O03"
"8986","PBIOA022_HCC515_24H:O04"
"8987","PBIOA022_HCC515_24H:O05"
"8988","PBIOA022_HCC515_24H:O06"
"8989","PBIOA022_HCC515_24H:O07"
"8990","PBIOA022_HCC515_24H:O13"
"8991","PBIOA022_HCC515_24H:P07"
"8992","PBIOA022_HCC515_24H:P19"
"8993","PBIOA022_HEPG2_24H:A13"
"8994","PBIOA022_HEPG2_24H:B07"
"8995","PBIOA022_HEPG2_24H:C13"
"8996","PBIOA022_HEPG2_24H:C19"
"8997","PBIOA022_HEPG2_24H:C20"
"8998","PBIOA022_HEPG2_24H:C21"
"8999","PBIOA022_HEPG2_24H:C22"
"9000","PBIOA022_HEPG2_24H:C23"
"9001","PBIOA022_HEPG2_24H:C24"
"9002","PBIOA022_HEPG2_24H:D07"
"9003","PBIOA022_HEPG2_24H:D13"
"9004","PBIOA022_HEPG2_24H:D19"
"9005","PBIOA022_HEPG2_24H:E13"
"9006","PBIOA022_HEPG2_24H:E19"
"9007","PBIOA022_HEPG2_24H:F01"
"9008","PBIOA022_HEPG2_24H:F19"
"9009","PBIOA022_HEPG2_24H:G01"
"9010","PBIOA022_HEPG2_24H:G07"
"9011","PBIOA022_HEPG2_24H:G13"
"9012","PBIOA022_HEPG2_24H:G14"
"9013","PBIOA022_HEPG2_24H:G15"
"9014","PBIOA022_HEPG2_24H:G16"
"9015","PBIOA022_HEPG2_24H:G17"
"9016","PBIOA022_HEPG2_24H:G18"
"9017","PBIOA022_HEPG2_24H:H13"
"9018","PBIOA022_HEPG2_24H:I01"
"9019","PBIOA022_HEPG2_24H:K07"
"9020","PBIOA022_HEPG2_24H:K08"
"9021","PBIOA022_HEPG2_24H:K09"
"9022","PBIOA022_HEPG2_24H:K10"
"9023","PBIOA022_HEPG2_24H:K12"
"9024","PBIOA022_HEPG2_24H:K19"
"9025","PBIOA022_HEPG2_24H:L13"
"9026","PBIOA022_HEPG2_24H:L19"
"9027","PBIOA022_HEPG2_24H:M01"
"9028","PBIOA022_HEPG2_24H:M07"
"9029","PBIOA022_HEPG2_24H:M13"
"9030","PBIOA022_HEPG2_24H:N07"
"9031","PBIOA022_HEPG2_24H:N13"
"9032","PBIOA022_HEPG2_24H:O01"
"9033","PBIOA022_HEPG2_24H:O02"
"9034","PBIOA022_HEPG2_24H:O03"
"9035","PBIOA022_HEPG2_24H:O04"
"9036","PBIOA022_HEPG2_24H:O05"
"9037","PBIOA022_HEPG2_24H:O06"
"9038","PBIOA022_HEPG2_24H:O07"
"9039","PBIOA022_HEPG2_24H:P07"
"9040","PBIOA022_HEPG2_24H:P19"
"9041","PBIOA022_HT29_24H:A13"
"9042","PBIOA022_HT29_24H:B07"
"9043","PBIOA022_HT29_24H:C13"
"9044","PBIOA022_HT29_24H:C19"
"9045","PBIOA022_HT29_24H:C21"
"9046","PBIOA022_HT29_24H:C22"
"9047","PBIOA022_HT29_24H:C23"
"9048","PBIOA022_HT29_24H:C24"
"9049","PBIOA022_HT29_24H:D07"
"9050","PBIOA022_HT29_24H:D19"
"9051","PBIOA022_HT29_24H:E13"
"9052","PBIOA022_HT29_24H:E19"
"9053","PBIOA022_HT29_24H:F01"
"9054","PBIOA022_HT29_24H:F19"
"9055","PBIOA022_HT29_24H:G07"
"9056","PBIOA022_HT29_24H:G13"
"9057","PBIOA022_HT29_24H:G14"
"9058","PBIOA022_HT29_24H:G15"
"9059","PBIOA022_HT29_24H:G16"
"9060","PBIOA022_HT29_24H:G17"
"9061","PBIOA022_HT29_24H:H13"
"9062","PBIOA022_HT29_24H:I01"
"9063","PBIOA022_HT29_24H:K07"
"9064","PBIOA022_HT29_24H:K08"
"9065","PBIOA022_HT29_24H:K09"
"9066","PBIOA022_HT29_24H:K10"
"9067","PBIOA022_HT29_24H:K11"
"9068","PBIOA022_HT29_24H:K12"
"9069","PBIOA022_HT29_24H:K19"
"9070","PBIOA022_HT29_24H:M01"
"9071","PBIOA022_HT29_24H:M07"
"9072","PBIOA022_HT29_24H:M13"
"9073","PBIOA022_HT29_24H:N07"
"9074","PBIOA022_HT29_24H:O01"
"9075","PBIOA022_HT29_24H:O02"
"9076","PBIOA022_HT29_24H:O04"
"9077","PBIOA022_HT29_24H:O05"
"9078","PBIOA022_HT29_24H:O06"
"9079","PBIOA022_HT29_24H:O07"
"9080","PBIOA022_HT29_24H:O13"
"9081","PBIOA022_HT29_24H:P01"
"9082","PBIOA022_HT29_24H:P07"
"9083","PCL001_A375_24H:BRD-A12230535:10"
"9084","PCL001_A375_24H:BRD-A18497530:10"
"9085","PCL001_A375_24H:BRD-A61304759:10"
"9086","PCL001_A375_24H:BRD-A79768653:10"
"9087","PCL001_A375_24H:BRD-K01436366:10"
